year,state,state_po,district,office,county_name,county_fips,jurisdiction,precinct,candidate,party,party_abbr,mode,votes,source_file,drop_reason
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,03 SHAWSWICK 02,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,03 SHAWSWICK 02,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,03 SHAWSWICK 02,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,04 SHAWSWICK 03,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,04 SHAWSWICK 03,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,04 SHAWSWICK 03,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,05 SHAWSWICK 04,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,05 SHAWSWICK 04,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,05 SHAWSWICK 04,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,06 SHAWSWICK 05A,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,06 SHAWSWICK 05A,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,06 SHAWSWICK 05A,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,07 SHAWSWICK 05B,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,07 SHAWSWICK 05B,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,07 SHAWSWICK 05B,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,08 SHAWSWICK 06,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,08 SHAWSWICK 06,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,08 SHAWSWICK 06,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,09 SHAWSWICK 07A,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,09 SHAWSWICK 07A,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,09 SHAWSWICK 07A,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,10 SHAWSWICK 07B,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,10 SHAWSWICK 07B,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,10 SHAWSWICK 07B,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,11 SHAWSWICK 08,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,11 SHAWSWICK 08,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,11 SHAWSWICK 08,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,12 SHAWSWICK 09,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,12 SHAWSWICK 09,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,12 SHAWSWICK 09,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,13 SHAWSWICK 10,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,13 SHAWSWICK 10,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,13 SHAWSWICK 10,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,14 SHAWSWICK 11,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,14 SHAWSWICK 11,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,14 SHAWSWICK 11,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,15 SHAWSWICK 12,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,15 SHAWSWICK 12,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,15 SHAWSWICK 12,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,16 SHAWSWICK 13,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,16 SHAWSWICK 13,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,16 SHAWSWICK 13,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,17 SHAWSWICK 14A,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,17 SHAWSWICK 14A,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,17 SHAWSWICK 14A,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,18 SHAWSWICK 14B,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,18 SHAWSWICK 14B,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,18 SHAWSWICK 14B,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,19 SHAWSWICK 15A,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,19 SHAWSWICK 15A,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,19 SHAWSWICK 15A,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,20 SHAWSWICK 15B,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,20 SHAWSWICK 15B,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,20 SHAWSWICK 15B,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,21 SHAWSWICK 16,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,21 SHAWSWICK 16,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,21 SHAWSWICK 16,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,22 MARION 01,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,22 MARION 01,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,22 MARION 01,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,23 MARION 02,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,23 MARION 02,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,23 MARION 02,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,24 MARION 03,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,24 MARION 03,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,24 MARION 03,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,25 MARION 04,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,25 MARION 04,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,25 MARION 04,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,26 MARION 05A,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,26 MARION 05A,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,26 MARION 05A,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,27 MARION 05B,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,27 MARION 05B,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,27 MARION 05B,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,28 MARION 05C,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,28 MARION 05C,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,28 MARION 05C,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,29 MARION 06,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,29 MARION 06,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,29 MARION 06,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,30 BONO,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,30 BONO,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,30 BONO,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,31 GUTHRIE,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,31 GUTHRIE,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,31 GUTHRIE,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,32 INDIAN CREEK NORTH,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,32 INDIAN CREEK NORTH,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,32 INDIAN CREEK NORTH,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,33 INDIAN CREEK SOUTH,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,33 INDIAN CREEK SOUTH,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,33 INDIAN CREEK SOUTH,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,34 MARSHALL 01,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,34 MARSHALL 01,WRITE-IN,,,ELECTION DAY,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,34 MARSHALL 01,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,35 MARSHALL 02,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,35 MARSHALL 02,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,35 MARSHALL 02,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,36 MARSHALL 03,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,36 MARSHALL 03,WRITE-IN,,,ELECTION DAY,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,36 MARSHALL 03,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,37 PERRY,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,37 PERRY,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,37 PERRY,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,38 PLEASANT RUN,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,38 PLEASANT RUN,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,38 PLEASANT RUN,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,39 SPICE VALLEY NORTH,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,39 SPICE VALLEY NORTH,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,39 SPICE VALLEY NORTH,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,40 SPICE VALLEY SOUTH,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,40 SPICE VALLEY SOUTH,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Lawrence,18093,Lawrence,40 SPICE VALLEY SOUTH,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,11-PERRY 09,OVERVOTES,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,11-PERRY 09,WRITE-IN,,,EARLY VOTING,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,11-PERRY 09,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,11-PERRY 09,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,11-PERRY 09,OVERVOTES,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,11-PERRY 09,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,11-PERRY 09,UNDERVOTES,,,EARLY VOTING,9,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,11-PERRY 09,UNDERVOTES,,,ELECTION DAY,4,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,11-PERRY 09,UNDERVOTES,,,ABSENTEE,4,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,12-RICHLAND 09,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,12-RICHLAND 09,WRITE-IN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,12-RICHLAND 09,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,12-RICHLAND 09,OVERVOTES,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,12-RICHLAND 09,OVERVOTES,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,12-RICHLAND 09,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,12-RICHLAND 09,UNDERVOTES,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,12-RICHLAND 09,UNDERVOTES,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,12-RICHLAND 09,UNDERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,15-CLEAR CREEK 03,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,15-CLEAR CREEK 03,WRITE-IN,,,ELECTION DAY,2,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,15-CLEAR CREEK 03,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,15-CLEAR CREEK 03,OVERVOTES,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,15-CLEAR CREEK 03,OVERVOTES,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,15-CLEAR CREEK 03,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,15-CLEAR CREEK 03,UNDERVOTES,,,EARLY VOTING,9,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,15-CLEAR CREEK 03,UNDERVOTES,,,ELECTION DAY,15,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,15-CLEAR CREEK 03,UNDERVOTES,,,ABSENTEE,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,16-PERRY 24,WRITE-IN,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,16-PERRY 24,WRITE-IN,,,ELECTION DAY,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,16-PERRY 24,WRITE-IN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,16-PERRY 24,OVERVOTES,,,EARLY VOTING,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2024,Indiana,IN,9,US House,Monroe,18105,Monroe,16-PERRY 24,OVERVOTES,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
